age,tenure_months,monthly_spend,last_login_days,support_tickets,is_active,suspicion_score,txn_burstiness,spend_velocity,avg_vs_total_ratio,z_monthly_spend_country,gender_binary,country_India,country_UK,country_US,pm_Crypto,pm_PayPal,txn_x_spend,txn_x_login,log_spend,log_transactions,spend_per_txn,spend_deviation,risk_score,target_fraud
19,53,476.4958038793309,22,3,1,0.0,1.0869565217391304,18.326761687666572,0.038460015550602286,1.5251725521825654,1,True,False,False,False,False,11912.395096983271,1.0869565217391304,10.136790426946455,3.258096538021482,971.3183694463285,216.2080821386047,66,0
53,22,356.8308995627767,2,6,1,0.3,28.666666666666668,4.101504592675594,0.01149278887620477,0.6493200449566343,1,False,False,False,False,True,30687.457362398796,28.666666666666668,8.968431828110202,4.465908118654584,90.23310103886308,96.54317782205055,12,0
32,33,113.41724207579128,11,8,1,0.2,2.3333333333333335,3.9109393819238374,0.034473547913852085,-1.0678396920150255,0,False,False,False,False,False,3175.682778122156,2.3333333333333335,8.227848133904615,3.367295829986474,129.0609996034866,-146.8704796649349,88,0
39,48,346.5024180481606,13,3,0,0.0,4.928571428571429,4.950034543545152,0.014284855413917276,0.6876381686811531,0,False,False,True,False,False,23908.66684532308,4.928571428571429,9.719150930840602,4.248495242049359,237.60165809016732,86.21469630743445,39,0
36,6,138.62963361454078,14,7,1,0.0,3.2,2.829176196215118,0.020383657132669115,-0.7925395546238088,0,False,False,True,False,False,6654.222413497957,3.2,6.724766861910979,3.8918202981106265,16.975057177290708,-121.65808812618539,98,0
62,10,162.70428762830687,14,4,0,0.3,4.866666666666666,2.1987065895717146,0.013505213048144712,-0.7067010066498444,0,True,False,False,False,True,11877.412996866402,4.866666666666666,7.39513388299889,4.30406509320417,21.987065895717148,-97.5834341124193,56,1
68,14,412.6926966772004,18,5,0,0.0,0.9473684210526315,21.72066824616844,0.052622471085841026,1.0778290080649024,1,False,True,False,False,True,7428.468540189607,0.9473684210526315,8.661933634116126,2.9444389791664403,304.0893554463582,152.40497493647422,90,0
54,56,133.4364884525398,6,5,1,0.0,0.42857142857142855,33.35912211313495,0.24996654821771164,-0.9148711569650486,0,True,False,False,False,False,400.3094653576194,0.42857142857142855,8.919111129527943,1.3862943611198906,1868.1108383355572,-126.85123328818636,30,0
56,41,277.1031933666713,2,2,1,0.0,2.3333333333333335,34.63789917083391,0.12498899863937003,0.10697265772215597,0,True,False,False,False,False,1939.722353566699,2.3333333333333335,9.338050057504223,2.0794415416798357,1420.1538660041906,16.815471625945122,4,0
19,7,354.7814082688289,22,6,0,0.6,3.739130434782609,4.077947221480792,0.011489626432700151,0.6594667340716834,1,True,False,False,True,False,30511.201111119284,3.739130434782609,7.817814578902692,4.465908118654584,28.545630550365544,94.49368652810273,132,0
29,2,207.83976150377248,23,0,1,0.0,2.4166666666666665,3.5227078220978387,0.016908475831359977,-0.29972232601040405,0,False,False,True,False,True,12054.706167218803,2.4166666666666665,6.032317396370333,4.07753744390572,7.0454156441956775,-52.44796023695369,0,0
49,16,358.49070988033026,14,5,1,0.0,1.0666666666666667,21.087688816490015,0.058813275785561045,0.7730019288232259,0,False,False,True,False,True,5735.851358085284,1.0666666666666667,8.65466579492079,2.833213344056216,337.40302106384024,98.20298813960409,70,0
42,21,426.5825210578663,19,5,0,0.3,3.55,5.92475723691481,0.013887338656968538,1.2578560780524692,1,False,False,True,False,True,30287.35899510851,3.55,9.100439893176537,4.276666119016055,124.419901975211,166.29479931714013,95,0
23,32,217.71118285276955,5,6,1,0.3,15.166666666666666,2.366425900573582,0.01086800523705769,-0.33745057130553585,0,False,True,False,False,True,19811.71763960203,15.166666666666666,8.849048766391267,4.5217885770490405,75.72562881835462,-42.576538887956616,30,0
22,59,82.61093817600631,3,7,0,0.0,2.75,6.8842448480005265,0.0833162394752644,-1.285162521176541,1,False,False,False,False,False,908.7203199360695,2.75,8.491884686441878,2.4849066497880004,406.17044603203107,-177.67678356471987,21,0
29,52,239.35057262144232,23,8,0,0.2,0.9166666666666666,10.406546635714884,0.04347476786255475,-0.1803803657822735,0,False,True,False,True,False,5265.712597671731,0.9166666666666666,9.429253369207787,3.1354942159291497,541.140425057174,-20.937149119283845,184,0
25,27,353.3801475378915,26,7,0,0.6,3.4814814814814814,3.7197910267146472,0.01052521266386244,0.6249767418709267,1,False,False,False,False,False,33217.7338685618,3.4814814814814814,9.163486051122325,4.553876891600541,100.43435772129548,93.09242579716533,182,0
66,42,418.9410640245179,22,7,1,0.0,1.2173913043478262,14.446243587052342,0.034480798986089634,1.0874757128492316,1,False,False,False,True,False,11730.349792686502,1.2173913043478262,9.775456700677701,3.367295829986474,606.7422306561983,158.65334228379174,154,0
65,56,416.6091919340389,4,0,1,0.0,4.6,17.358716330584954,0.04166488078257514,1.1062570146537518,1,False,True,False,False,True,9582.011414482895,4.6,10.057543145627337,3.1780538303479458,972.0881145127574,156.32147019331273,0,1
68,37,199.26282406050657,24,1,1,0.0,0.08,66.42094135350219,0.33328812777489747,-0.44667475805182605,0,True,False,False,False,False,398.52564812101315,0.08,8.905678215774259,1.0986122886681098,2457.574830079581,-61.024897680219595,24,0
39,52,156.94290602730953,10,4,0,0.3,6.454545454545454,2.179762583712632,0.013887187242730489,-0.6621381750490252,1,False,False,True,True,False,11142.946327938977,6.454545454545454,9.007248327943305,4.276666119016055,113.34765435305688,-103.34481571341664,40,1
44,7,430.3136254362502,17,3,1,0.0,1.9444444444444444,11.953156262118062,0.02776855906664471,1.1677033581016696,0,False,False,False,False,False,15060.976890268757,1.9444444444444444,8.010756382050772,3.58351893845611,83.67209383482643,170.02590369552405,51,1
57,24,246.7809578498949,11,2,0,0.3,6.333333333333333,3.2049475045440894,0.012984820620967997,-0.1264466759958984,1,False,True,False,True,False,18755.35279659201,6.333333333333333,8.686723789638553,4.343805421853684,76.91874010905813,-13.50676389083128,22,0
35,22,176.56882941339643,26,5,1,0.0,0.7037037037037037,8.828441470669821,0.04998713169047383,-0.5223899406924867,1,False,False,True,True,False,3354.807758854532,0.7037037037037037,8.265010621376513,2.995732273553991,194.22571235473606,-83.71889232732974,130,1
50,18,428.3745836627274,5,2,0,0.0,8.0,8.742338442096477,0.020405516890216496,1.1829055581499044,1,True,False,False,False,True,20561.980015810914,8.0,8.950499446978958,3.8918202981106265,157.3620919577366,168.08686192200122,10,0
39,28,330.0849396544155,18,4,0,0.0,3.526315789473684,4.854190289035522,0.014704291388917066,0.48381062980355577,1,True,False,False,False,False,22115.69095684584,3.526315789473684,9.13166271581415,4.219507705176107,135.91732809299467,69.79721791368934,72,0
22,54,144.08300103094973,4,6,0,0.0,1.8,14.408300103094973,0.09998714897762603,-0.8718830934185049,0,False,True,False,True,False,1296.7470092785475,1.8,8.959502094618026,2.302585092994046,778.0482055671285,-116.20472070977644,24,0
41,38,385.18480244292886,8,5,1,0.0,1.0,38.51848024429289,0.09999316847613474,0.875713917445659,0,True,False,False,False,False,3466.6632219863595,1.0,9.591377702765492,2.302585092994046,1463.7022492831297,124.89708070220269,40,0
32,33,73.86153883869099,5,3,0,0.0,8.166666666666666,1.4772307767738198,0.019991798003802165,-1.3468850901557596,0,False,False,False,False,False,3619.2154030958586,8.166666666666666,7.79910998913181,3.912023005428146,48.748615633536055,-186.42618290203518,15,0
30,43,135.94055010366938,9,8,0,0.2,4.6,2.892352129865306,0.021272956507393675,-0.8116874268175811,0,False,False,True,True,False,6253.265304768792,4.6,8.6735888330513,3.8501476017100584,124.37114158420815,-124.34717163705679,72,0
45,40,324.8117917479726,6,8,0,0.2,10.0,4.574813968281305,0.01408342307428868,0.5331880229271118,1,False,False,True,False,False,22736.825422358084,10.0,9.472202331072443,4.2626798770413155,182.9925587312522,64.52407000724645,48,0
49,5,408.015051284872,5,1,0,0.0,3.8333333333333335,17.000627136869667,0.0416462525900492,1.0380963468391142,1,True,False,False,True,False,9384.346179552056,3.8333333333333335,7.621232034459504,3.1780538303479458,85.00313568434834,147.72732954414585,5,0
69,58,223.3727129598283,14,9,1,0.2,1.4666666666666666,9.711857085209926,0.043474905189630444,-0.2921596853501441,0,False,False,False,False,False,4914.199685116223,1.4666666666666666,9.469361929022476,3.1354942159291497,563.2877109421757,-36.915008780897864,126,0
29,45,378.5137545706512,13,6,1,0.3,5.928571428571429,4.506116125841086,0.011904063027295114,0.8282654219167646,0,True,False,False,False,True,31416.64162936405,5.928571428571429,9.742973609102691,4.430816798843313,202.77522566284884,118.22603282992503,78,1
20,44,124.85035759456656,9,8,1,0.5,7.9,1.560629469932082,0.012497724962834121,-0.9759408718621702,0,True,False,False,False,False,9863.178249970759,7.9,8.611487534371328,4.382026634673881,68.6676966770116,-135.4373641461596,72,0
46,57,303.84444310334806,16,8,1,0.2,2.176470588235294,7.995906397456528,0.026314270097991,0.3838880437831257,1,False,False,True,True,False,11242.244394823878,2.176470588235294,9.759624875902697,3.6375861597263857,455.7666646550221,43.556721362621886,128,0
49,19,146.95657920678968,27,0,0,0.0,0.35714285714285715,13.359689018799061,0.09087654404369627,-0.8510251339523944,1,False,True,False,True,False,1469.5657920678968,0.35714285714285715,7.934934222388596,2.3978952727983707,253.8340913571822,-113.33114253393649,0,0
49,25,287.3916476882802,18,0,1,0.0,2.526315789473684,5.86513566710776,0.02040532319345886,0.15946138741317029,0,False,False,False,False,False,13794.79908903745,2.526315789473684,8.879860909668068,3.8918202981106265,146.628391677694,27.103925947554046,0,0
63,1,105.06050231419496,1,4,1,0.3,44.5,1.1673389146021662,0.011006349103873058,-1.1166981978124608,0,True,False,False,True,False,9350.384705963352,44.5,4.664009707830099,4.499809670330265,1.1673389146021662,-155.2272194265312,4,1
57,29,338.8852599030629,9,2,0,0.0,5.4,6.161550180055689,0.01817996830655649,0.6333994773008249,0,False,False,True,False,False,18299.804034765395,5.4,9.193059162027188,4.007333185232471,178.68495522161498,78.59753816233672,18,0
39,24,163.99590586578134,19,3,0,0.0,2.0,3.9999001430678374,0.024384048613476185,-0.7273446342286735,1,False,True,False,True,False,6559.836234631253,2.0,8.27814933274017,3.713572066704308,95.9976034336281,-96.29181587494483,57,0
45,35,58.8174779994109,8,3,1,0.2,7.0,0.9190230937407953,0.015617413618658038,-1.360849519357017,1,False,False,True,False,True,3705.5011139628864,7.0,7.630272763426395,4.1588830833596715,32.165808280927834,-201.47024374131527,24,0
52,11,475.9036896617615,17,9,1,0.2,3.1666666666666665,8.205236028651061,0.017238086419788443,1.4893181084908738,0,False,False,False,False,False,27126.510310720405,3.1666666666666665,8.563301779807157,4.060443010546419,90.25759631516166,215.61596792103535,153,0
34,5,471.3926586858491,17,3,0,0.0,1.1111111111111112,22.44726946123091,0.04759885262799252,1.5039045672867206,0,False,True,False,False,True,9427.853173716981,1.1111111111111112,7.765553514152253,3.044522437723423,112.23634730615454,211.10493694512292,51,0
53,59,199.77735317649973,19,7,1,0.0,1.85,5.257298767802625,0.02631355702598744,-0.3571314632129144,1,False,False,True,False,True,7391.76206753049,1.85,9.374825792841898,3.6375861597263857,310.18062730035484,-60.51036856422644,133,0
50,36,277.8179591776352,12,3,1,0.0,0.9230769230769231,21.370612244433477,0.07691538649687077,0.09192387692788964,0,False,False,False,False,False,3333.8155101316224,0.9230769230769231,9.210584995092995,2.5649493574615367,769.3420407996052,17.530237436909033,36,0
46,17,358.6412771183059,25,4,0,0.3,2.8461538461538463,4.7818836949107455,0.013331146788852097,0.685495043489322,1,False,True,False,False,False,26539.454506754635,2.8461538461538463,8.71570000918465,4.31748811353631,81.29202281348266,98.35355537757971,100,0
49,20,276.1859174489987,27,8,0,0.2,0.2857142857142857,30.687324160999854,0.11109099947752321,0.10044844097064412,0,True,False,False,True,False,2209.4873395919894,0.2857142857142857,8.616987547526367,2.1972245773362196,613.7464832199971,15.89819570827251,216,0
43,16,497.1189120385621,15,9,1,0.2,1.1875,24.855945601928106,0.04999371456791357,1.671856472613059,1,True,False,False,False,False,9445.25932873268,1.1875,8.981543695897043,2.995732273553991,397.6951296308497,236.83119029783592,135,0
21,17,343.6156999725731,2,7,0,0.0,9.666666666666666,11.453856665752436,0.033327627980798774,0.5560935231311064,0,False,False,False,True,False,9964.85529920462,9.666666666666666,8.67290840093419,3.4011973816621555,194.71556331779144,83.32797823184694,14,0
22,24,100.08235252200063,14,9,0,0.2,0.13333333333333333,33.36078417400021,0.33319461647996046,-1.1912632135761794,1,False,True,False,True,False,200.16470504400127,0.13333333333333333,7.784463439819998,1.0986122886681098,800.6588201760054,-160.20536921872554,126,0
20,10,167.25092064935953,26,1,0,0.0,0.6296296296296297,9.291717813853307,0.05552235851347178,-0.5887389869031019,0,False,False,True,False,True,2843.265651039112,0.6296296296296297,7.4226780219769095,2.8903717578961645,92.91717813853307,-93.03680109136664,26,0
60,48,386.1706293902584,14,2,0,0.0,2.2666666666666666,11.033446554007384,0.02856988726833751,0.9700994004961153,0,False,False,True,False,False,13129.801399268785,2.2666666666666666,9.827534274815378,3.5553480614894135,529.6054345923543,125.88290764953223,28,0
36,11,285.6283713102866,28,0,1,0.0,1.0344827586206897,9.213818429364084,0.032247800765935024,0.1470223680388947,1,False,False,False,False,False,8568.851139308597,1.0344827586206897,8.052905064536526,3.4339872044851463,101.35200272300493,25.340649569560412,0,0
45,29,429.07353198843725,24,1,0,0.0,0.08,143.02451066281242,0.3333065469474386,1.2755935557987095,0,False,False,True,False,False,858.1470639768745,0.08,9.42900449984974,1.0986122886681098,4147.710809221559,168.78581024771108,24,0
40,46,299.0428241275033,26,7,0,0.0,1.3333333333333333,8.082238489932521,0.027025062420925238,0.2416545201910894,0,False,False,False,False,True,10765.541668590118,1.3333333333333333,9.529300877198674,3.6109179126442243,371.782970536896,38.75510238677714,182,0
36,37,46.7065564777773,11,2,1,0.0,3.25,1.1676639119444325,0.02498554196736045,-1.5384497001687771,0,False,False,False,False,True,1821.5557026333147,3.25,7.455380951732127,3.6888794541139363,43.203564741944,-213.58116526294887,22,0
39,15,52.4263248587298,23,6,0,0.8,4.041666666666667,0.5349624985584673,0.010191122338677323,-1.4910640517948572,1,True,False,False,True,False,5085.35351129679,4.041666666666667,6.668729867034218,4.584967478670572,8.02443747837701,-207.86139688199637,138,0
